isin,symbol
US31609R1005,FDBC
TRAEGPRO91E8,EGPRO.IS
TRAEMNIS91E1,EMNIS.IS
TRAERBOS91G8,ERBOS.IS
US3206542058,FKYS
NO0006390400,RING.OL
IL0011398646,RTPT.TA
PHY4092J1026,False
CNE100003PX9,601698.SS
US3736931003,False
US86312E2000,False
FR0004010338,GJAJ.PA
CA2558841086,False
CNE0000017C2,600250.SS
US41013X1063,HPF
CNE000000JR1,600890.SS
GB0001628584,CNN.L
US0906993078,BMCS
US0441034065,AHT-PD
CNE0000010L8,600222.SS
US23324C1045,False
CA8898992091,TMBXF
US74051J2006,PRRFY
US92858K2042,RDGL
US95766J1025,HIX
CNE100001FW6,3948.HK
SG1U47933908,5JS.SI
CA90212Y1007,TWY.V
US86422L1026,False
IL0011383796,SHGR.TA
US41150R1023,HRBR
HK0000056256,0570.HK
US04988D1090,False
GRS059063008,AAAK.AT
CA2681322061,DYG.V
CNE000000KS7,900939.SS
US8248414075,SSDOY
US6658598569,NTRSO
TH0023010018,False
HK0000139300,0511.HK
US3134007315,FMCKP
US1729891051,CHCLY
US7601251041,RTOKY
US05382A1043,AVVIY
BMG4079W1001,0583.HK
US59044P1084,False
US74460W5783,PSA-PK
CNE000000C82,601607.SS
US1271503088,CACH
HK0000608585,0017.HK
US9622574088,WARFY
US3736931003,False
US86312E2000,False
TRECUHA00016,CUSAN.IS
US88101A1007,False
US59513P1003,False
US68267M1062,False
KYG1899E1465,CUP-U.TO
US6857951064,ORBN
US1016261091,BNCM
US98422F1003,XLWH
US09179E3036,False
GB00BWC4X262,CHLL.L
CA8911071048,False
US9028971078,False
TRELDFK00016,LIDFA.IS
JP3594400008,8920.T
CA4578001006,ISGI.V
FR0010452474,False
ES0105221008,PANG.MC
US10568D3026,False
US65444P1012,False
US89678G1085,UNMK
CA71643U1075,PTP-H.V
CNE000000SK7,900948.SS
CNE000001758,600550.SS
BG1100151072,False
US87248Q1013,THCT
US36257K1097,GRNF
TRAAGYOW91Q2,AGYO.IS
CNE0000003R0,600626.SS
US25457T1016,DEQI
CA8808411018,TRA.V
AU000000GLH2,GLH.AX
CA57773Y2096,MXG.TO
US04126P2048,RKOS
GB0033113456,PHSC.L
US75583Q1094,RLAB
US67072T1088,JFR
KYG0501C1006,1496.HK
US09174H1032,False
US76125H1023,RGSG
ZAE000171963,KAP.JO
PLPRNTC00017,False
HK0000608585,0017.HK
US9622574088,WARFY
US71720A1079,PHMB
US5828291071,MDWK
US29384E1047,ERGO
US02083C1099,ALTB
US9137081033,False
CNE100003MB2,688020.SS
US5414401035,LGIQ
TREGZDF00014,GOZDE.IS
US4632282053,IRNS
US5251692076,False
US8581991028,False
GB00B2PP3J36,BMPI.L
CNE100001SH0,1330.HK
DK0060733368,LAUR.ST
TRECUHA00016,CUSAN.IS
US88101A1007,False
US59513P1003,False
US68267M1062,False
KYG1899E1465,CUP-U.TO
US6857951064,ORBN
US1016261091,BNCM
US98422F1003,XLWH
JP3594400008,8920.T
US67062M1053,NNY
CNE000001BD6,600026.SS
PLODLPL00013,ODL.WA
SE0000526626,MSAB-B.ST
PLARIEL00046,WIS.WA
PLASMOT00030,TRI.WA
PLBEFSN00010,PBF.WA
US09179E3036,False
GB00BWC4X262,CHLL.L
CA8911071048,False
US9028971078,False
TRELDFK00016,LIDFA.IS
US87265H1095,TPH
KYG2163M1033,0839.HK
SK1120002375,False
US0037253061,ABTZY
US7410042045,PDNLB
CY0006010314,False
JP3555700008,6315.T
BMG5005R1079,JRVR
CNE100002WP3,603707.SS
FR0000077885,False
CNE000000TJ7,False
PHY8791A1483,False
US9618811098,WETH
BMG542851040,0387.HK
GG00B1NP5142,BHMG.L
US10568D3026,False
KR7000211003,000215.KS
US46627J2033,False
CNE000001147,600223.SS
US49381F1021,False
US98952J1007,False
CNE100000130,8049.HK
US86278B1098,False
CA3774561086,GER.V
US0548071028,AZLCZ
US63245Q1058,NAUH
CA9190672076,False
PLSARE000013,DTR.WA
MX01CH170002,CHDRAUIB.MX
MT0000120106,False
CNE1000001H3,3330.HK
CNE000000966,600657.SS
US9838101023,XREG
CNE100002X91,603269.SS
IT0004812258,False
US15641J1016,CFCX
US76169C3088,REXR-PB
CNE000001FW7,600015.SS
IT0003428445,MARR.MI
US34431P1021,False
GRS059063008,AAAK.AT
CA2681322061,DYG.V
CNE000000KS7,900939.SS
DK0010267129,RTX.CO
US7693971001,RVSB
US9138371003,USAP
CA5184101056,False
US7521852076,RAND
US59156R5046,MET-PA
US9026051048,UBEOY
SE0000412363,MTG-A.ST
US1729891051,CHCLY
JP3870400003,8252.T
GB0009743658,False
JP3905200006,8022.T
US9266281081,FLW.F
JP3903000002,5711.T
JP3190000004,1802.T
US4335785071,HTHIY
US05970D1063,BNCDY
DK0061277894,EAC.CO
US86428V1044,FUJHY
US74955L1035,RGCO
US7422821063,False
US8870981011,TSBK
US7838591011,STBA
US0431131095,ARTNB
US68618H1032,OCLDY
US4223471040,HTLD
US6701841008,NPSKY
DK0010267129,RTX.CO
US7693971001,RVSB
US9138371003,USAP
US2997591001,EVRC
US34969P1021,False
CA5184101056,False
US7521852076,RAND
US59156R5046,MET-PA
US9026051048,UBEOY
SE0000412363,MTG-A.ST
US7849331035,SGRP
US8198823093,SHCAY
US8256981031,SHYF
JP3105040004,8515.T
MX01AZ060013,AZTECACPO.MX
US97650W5040,WTFCP
ES0106000013,ADZ.MC
US4626841013,IRIX
CNE000000GJ4,600839.SS
JP3396210001,3197.T
GB00BHB1XR83,PTD.L
AU0000053373,HRZ.AX
US7841171033,SEIC
US7656583074,RICOY
CA45168X1006,ID.V
AU0000032187,A2B.AX
US48266R2076,KSBI
US8002122013,SDVKY
FR0000060535,ORIA.PA
GB0005555221,MAJE.L
US1127142099,DTLA-P
US33731K1025,FEO
FR0004170017,LNA.PA
US4612941009,False
CA00489Y7090,CA00489Y7090.SG
TH8752010018,False
GB0006450703,NVT.L
GB0006957293,PMP.L
US48138T1007,False
CNE000001FX5,600429.SS
JP3399310006,3092.T
US28224E2090,False
CA0682943059,BGS.V
ZAE000125316,MIX.JO
TREPERG00018,PSDTC.IS
US44841V2016,HUTCY
GB0008710799,ATR.L
US5011021079,KGTFY
MX01PI000005,PINFRA.MX
US45811H1068,False
US8643231009,SUBCY
US09253R1059,MVF
GB00BP0RTP38,OPTI.L
US44376L2060,HIIIU
US3773221029,GKOS
FR0000064297,ALINN.PA
GB0006081037,MTVW.L
US4810441059,JSHG
JE00BGP63272,SFE.L
US3390591077,False
FR0004050300,False
CNE1000042F1,605136.SS
US8903082084,TNGL
US39869R2076,False
US3998182022,GRWC
BG1100003059,False
GRS111003026,NIKAS.AT
VGG5877D1033,False
AU000000PIC0,PIC.AX
GB0008711763,TTG.L
IT0001447348,MIT.MI
TH0554010R14,DTAC-R.BK
US4711003057,JPSWY
US76803X1063,RCBC
US64111U2042,NMXS
ZAE000008819,RNG.JO
CA03968J1021,ADG.V
CA3759161035,GIL.TO
CA76329W1032,RCH.TO
US3135868442,FNMAN
US83545R2076,SOFO
CA5249372080,LPS.V
AU000000CAN2,CAN.AX
SE0013513652,STABL.ST
US95628Q1040,WTXR
IT0005274094,PHN.MI
ES0105153003,False
CNE1000036B2,601869.SS
AU000000BWP3,BWP.AX
CA6964342084,False
FI0009005078,PON1V.HE
US28224E2090,False
TH8752010018,False
GB0006450703,NVT.L
CA0682943059,BGS.V
ZAE000125316,MIX.JO
FR0012872141,JBOG.PA
IL0011035065,ORIN.TA
US8037201014,SRSR
SE0015195771,FG.ST
CNE1000026M0,603066.SS
KYG2119Q1091,0798.HK
CNE100001SG2,6198.HK
US70805E1091,PNTG
US2787271020,False
US0274861097,AMRR
US74945M2035,False
CNE1000042H7,605111.SS
US76882G2066,8WU.F
CNE100002ZW2,603928.SS
US4234951006,False
IL0002860133,BRAN.TA
US01879R1068,AWF
CA9611488557,WN-PD.TO
IT0001447348,MIT.MI
TH0554010R14,DTAC-R.BK
US59000K4085,MHGUP
US59000K3095,MHGU
US0561551047,False
US2340442043,DLYT
US92838U1088,NCZ
AU000000BVS9,BVS.AX
CA00489Y7090,CA00489Y7090.SG
US12428A3041,BYRG
US31809Y2028,FSRXU
US33836P1057,FVAM
US91741U1060,USMT
US34984W1080,False
AU0000113698,AKO.AX
SE0006509949,ELTEL.ST
AU000000EHE2,EHE.AX
CA1360707949,CM-PT.TO
US88674T1060,TGRO
CA11222A1066,TLF.TO
US0404142038,False
US02607T4067,RTLPP
US44043B1026,HZNM
SE0015483276,CINT.ST
US46591R1086,JDVB
BG11VEPLAT12,False
GB00BD2NCM38,WHR.L
CNE100003MY4,688003.SS
CA47703L1040,False
US74255X1046,PGZ
CA1129007334,BPO-PW.TO
BE0974281132,BCART.BR
CA74643E1079,PUSH.CN
US5150621077,False
KYG269691088,False
SE0009920994,REALFI.ST
JP3635900008,3193.T
DK0060726743,TIV.CO
CNE1000003P2,0980.HK
KYG258851156,False
US1694911074,False
KYG584111283,FINMU
KYG6546R1276,NRACU
GB00BKF2JH04,False
US3934071016,False
US4424871121,HOVNP
US4458281064,False
BE0003463685,CLEX.BR
CA4657905093,False
US7443752057,PMD
US5375901015,LTFD
US9630253097,WHLRP
US2128732029,CONXU
CNE100003YB7,9668.HK
TREPERG00018,PSDTC.IS
US44841V2016,HUTCY
GB0008710799,ATR.L
US54928U1097,False
US56575N1063,MRIB
FR0010298620,MEMS.PA
US55068A2096,LUXAU
BMG7371X1065,RQIH.L
FR0013066750,ALDBT.PA
PLQNTUM00018,QNT.WA
US42833L1089,HGGGQ
US36840U1016,False
US69320M1099,PCB
CA05329M1041,APR-UN.TO
AU000000EHE2,EHE.AX
CA1360707949,CM-PT.TO
US88674T1060,TGRO
CA11222A1066,TLF.TO
BMG7371X1065,RQIH.L
FR0013066750,ALDBT.PA
PLQNTUM00018,QNT.WA
US00775N1028,ADGO
BG11IMSOAT13,False
US09055N2036,False
GB00BD5JNK30,AQX.L
US62525M1071,False
KYG1962Y1281,CHAA-UN
US05454B1052,AXLA
SE0001552357,TRAD.ST
CNE1000019J1,False
GB00BMCBZL07,TEEC.L
TREYGMI00012,YGGYO.IS
CNE000000BP2,600685.SS
US0019841032,AMFC
US64115A4022,NTWK
CNE0000005R5,600649.SS
ZAE000008819,RNG.JO
CA03968J1021,ADG.V
CA3759161035,GIL.TO
US3135868442,FNMAN
CA76329W1032,RCH.TO
CA00489Y7090,CA00489Y7090.SG
VGG5877D1033,False
AU000000PIC0,PIC.AX
US02607T4067,RTLPP
US44043B1026,HZNM
FR0013330792,ALNN6.PA
TREAKSN00011,AKSEN.IS
CNE100002WZ2,603879.SS
US9285341064,VIVC
CA47632F1036,False
CNE0000003J7,600681.SS
CNE000000F06,900919.SS
IT0004329733,CAI.MI
GB00BFXYH242,BGS.L
US21988K8595,False
US7437221002,PKTX
US7084301032,PWOD
GB0008052507,SHRS.L
US4234951006,False
IL0002860133,BRAN.TA
US01879R1068,AWF
CA9611488557,WN-PD.TO
US4458281064,False
JP3431900004,2331.T
FR0010169920,ALPRE.PA
US10921P1093,False
US8157941027,SGAMY
SG1O44912994,5DP.SI
TW0001101004,1101.TW
US04301G2012,ARTL
CNE000001CP8,600499.SS
US45853N1028,IESFY
US01670P1012,False
AU000000CCA5,CCA.AX
CNE0000013J6,600278.SS
US24372A3059,DPDW
US34637U3014,False
FR0000062507,False
CNE100001TS5,603939.SS
US79471V1052,SMM
CNE100001VQ5,603698.SS
US89778T1097,TREP
US29429X2080,EPHYU
BG1100109070,False
BE0157892739,False
CA78012G4117,RY-PZ.TO
SG1T22929874,K71U.SI
KYG444031069,1393.HK
CNE000000XT8,600172.SS
US3810611000,False
KYG1941T1094,3989.HK
GB00BLRLH124,ALM.L
US94988U6560,WFC-PY
US7096401069,PHSL
GB00BDHDTH21,TRT.L
CNE0000019D6,600391.SS
TRAMIPAZ91J8,MIPAZ.IS
US74378L2016,PVRS
FR0013330792,ALNN6.PA
TREAKSN00011,AKSEN.IS
CNE100002WZ2,603879.SS
US9285341064,VIVC
CA47632F1036,False
US00775N1028,ADGO
BG11IMSOAT13,False
US09055N2036,False
GB00BD5JNK30,AQX.L
US62525M1071,False
US8037201014,SRSR
KYG1962Y1281,CHAA-UN
CNE000001HK8,600114.SS
CA8911606405,TD-PFI.TO
US98256T2006,WBWB
CA26916F1045,ENS.TO
CNE100003M85,688028.SS
CNE100003ZK5,688555.SS
GB00BYZJ7G42,HWG.L
US88326V1035,TSTS
AU000000CAN2,CAN.AX
SE0013513652,STABL.ST
PTSLB0AM0010,SLBEN.LS
BMG9895P1068,ZER.AX
HK0420001817,0420.HK
US34960P2002,False
ES0105153003,False
IT0005274094,PHN.MI
US95628Q1040,WTXR
CNE1000036B2,601869.SS
FR0000064297,ALINN.PA
GB0006081037,MTVW.L
US4810441059,JSHG
CNE100002748,603029.SS
US8891131067,False
KYG7552B1216,LEAP-UN
GB00BP0RTP38,OPTI.L
US44376L2060,HIIIU
US3773221029,GKOS
CA4113511097,HANS.V
US4711003057,JPSWY
US76803X1063,RCBC
IT0001447348,MIT.MI
TH0554010R14,DTAC-R.BK
GB0008711763,TTG.L
US4424871121,HOVNP
US64111U2042,NMXS
US5375901015,LTFD
US9630253097,WHLRP
US2128732029,CONXU
CNE100003YB7,9668.HK
TREPERG00018,PSDTC.IS
US44841V2016,HUTCY
GB0008710799,ATR.L
US54928U1097,False
US56575N1063,MRIB
FR0010298620,MEMS.PA
US55068A2096,LUXAU
US42833L1089,HGGGQ
US36840U1016,False
SE0011426428,NYF.ST
US89678C2061,TICJ
GRS254183007,False
GB00BF2G3L29,ANX.L
US02314N2053,False
CA45823T3047,IFC-PA.TO
CNE000001FK2,False
CA44909A1075,HIH.V
TREIHYA00015,IHYAY.IS
SE0007331608,TFBANK.ST
US1641452032,False
CNE100002B89,6066.HK
US67107C2035,False
US36118Q1058,FTRS
CNE100001FV8,601339.SS
US88034G2084,False
DK0010125848,RIAS-B.CO
AU000000ING6,ING.AX
CA00654B1040,ADCO.TO
ID1000119100,SIMP.JK
US12825N1072,CLBEY
US56575N1063,MRIB
FR0010298620,MEMS.PA
US55068A2096,LUXAU
FI0009009559,PARTNE1.HE
US74913G8814,False
US4057311007,False
CNE100001SG2,6198.HK
US97654P1093,WRMA
KYG392991132,8060.HK
ZAE000156501,MPT.JO
DK0010304500,VJBA.CO
GRS254183007,False
GB00BF2G3L29,ANX.L
US02314N2053,False
CNE100003NX4,688366.SS
US0730683069,BAYP
GB0004058433,False
US0323598534,False
KYG1261Q1230,BLUA-UN
US84741T1043,SPE
US65339F7704,NEE-PP
BG1100062063,False
KR700499K014,00499K.KS
US04906P1194,False
US09260K1016,BSTZ
MXP680051218,False
US8967631099,False
DE0005490601,SBE.F
ES0105121000,CLR.MC
CNE000000DP8,600814.SS
US3924831031,GOFPY
GB00BYPHNG03,CSP.L
VGG3141W1142,EUCRU
ES0112320009,COM.MC
CNE100003019,603660.SS
SG1T37930313,5IG.SI
SE0008212195,ISR.ST
US25278S1006,DHCC
GB00B0712W15,False
CNE100003ZV2,601827.SS
US2067011047,CLEV
CNE1000040J7,688085.SS
GB0034365949,MIGO.L
SE0008374383,MAHA-A.ST
CNE000001GJ2,600354.SS
US87960M2052,TLSNY
US5850651051,MSGP
TREOYLS00017,OYLUM.IS
GRS124153008,VIS.AT
US30237P1066,FMBM
US4601881059,False
CA10567N1033,BAV-H.V
CNE100000247,0814.HK
BG1100052981,False
SE0013108867,False
US02650U2015,False
PLIFN4L00018,False
US89421B1098,TA
ID1000140106,MARK.JK
ES0176295006,S3817.MC
US7820741087,RSHN
US12629U1097,False
US0310011004,ATLO
IT0004513666,TIS.MI
US9888691030,ZMRK
CA29601R1029,ERC.V
US29760G2021,False
US69561N4025,PAYD
CNE000001GW5,600035.SS
US59863T2078,MIKP
US3193901002,FBIZ
JP3666400001,2055.T
GG00BGJYPP46,CHRY.L
US8660821005,INN
CNE100000320,0038.HK
HK0000464021,8009.HK
TH0264010R10,BDMS-R.BK
US91103M1062,False
US29403A3077,EVSV
NO0010911902,ELIMP.OL
BMG1739E1084,0159.HK
CNE0000018C0,600372.SS
NZPEBE0002S1,PEB.NZ
BMG162522756,BIP-PB
US9586191085,WTLC
US29257K1043,False
NO0010098247,STRO.OL
US74587B1017,PLSE
BE0012544319,False
US6634622087,NNYR
US25375L2060,DTGI
CNE100002YZ8,603637.SS
US61023L1089,MNPR
US2128731039,CONX
GRS135003002,BIOT.AT
US8522781009,STBMY
TH7595010R10,PSH-R.BK
US37636X1019,GJNSY
US4652931084,IFBC
ES0105507000,False
ZAE000269890,MTM.JO
TRAKRTEK91B6,KRTEK.IS
CNE100001TH8,603369.SS
CA10778T1057,BRY.TO
MYL7160OO004,False
CA82670U1003,SGU.V
CA4717182055,JSP-H.V
US65341D1028,NXRT
US64439S3031,NFEI
US6709281009,NUV
GB00B05M6465,NUM.L
GB0034212331,WYN.L
CNE100003LM1,603379.SS
US63010F1021,False
US2362582080,DCAC
US69354A2033,OZVA.SG
US7295111055,False
GB00B29H4253,TYMN.L
US6525267083,False
CH0008967926,ADVN.SW
CA76329W1032,RCH.TO
ZAE000008819,RNG.JO
CA03968J1021,ADG.V
CA3759161035,GIL.TO
US3135868442,FNMAN
FR0000064297,ALINN.PA
GB0006081037,MTVW.L
US4810441059,JSHG
GB00BP0RTP38,OPTI.L
US44376L2060,HIIIU
US3773221029,GKOS
CNE100002748,603029.SS
US8891131067,False
KYG7552B1216,LEAP-UN
SK1120010386,False
US75735W1036,False
US92933E1082,False
US5521121047,LYBC
CNE1000042S4,605116.SS
US29408K2015,ESWW
CA30163L1031,XCAP-P.V
GB00BD07SH45,PIRI.L
US3061564072,False
US9476212074,WEBC
AU000000GTN3,GTN.AX
US74317U2050,False
GB00BW0D4R71,CBP.L
US72346K1079,PBNK
US6939631007,PFBN
FR0010879056,ALDEI.PA
JP3431900004,2331.T
FR0010169920,ALPRE.PA
CNE100001VQ5,603698.SS
US89778T1097,TREP
US29429X2080,EPHYU
SG1T22929874,K71U.SI
KYG444031069,1393.HK
BG1100109070,False
BE0157892739,False
CA78012G4117,RY-PZ.TO
CNE000001JG2,600420.SS
CA92243L1076,VXL.V
US69368Y1064,BSPDY
US07278X1072,False
CNE000001DZ5,600392.SS
US8440241094,False
AU000000ZNC9,ZNC.AX
US91731KAA88,False
FI4000062195,TAALA.HE
US3118751169,False
CA33843T1084,MHC-U.TO
GB00BH452L44,DEV.L
US28661J1097,ELNX
US67060H1086,NNRX
US58489M1099,MDMN
US03073H2076,AMTPQ
US44963Q2049,IJJP
US21850P2002,CORG
US50582Q2021,LBRG
BG11MPKAAT18,False
CA4838092084,KNE.V
BSP736841136,OSW
KYG440351149,0197.HK
CA87618P2044,TKU.V
CA39138C7750,GWO-PP.TO
IE00BD64C665,MCON.L
CNE0000006F8,600622.SS
US86427Q1067,False
US78423F1012,False
US72341E3045,PNGAY
FI0009008668,QPR1V.HE
IS0000000503,SKEL.IC
US43689Q1004,HWIS
US1612581082,False
US74371C2089,False
ES0105284006,False
ES0105373007,False
ROPREHACNOR7,False
GB00B3PHCS86,HINT.L
CNE000000TV2,600112.SS
BG11TERAAT17,False
SG2B93959478,LS9.SI
CNE0000018Z1,600322.SS
GB00B1G3LR35,AAEV.L
US35904M1045,FRTG
US2688173010,EPEO
SE0006143129,CBTT-B.ST
GB0008194119,False
US30732T1088,False
US23405X2099,DIFTY
US6971161012,PTTTS
TRADERIM91B0,DERIM.IS
US28264Y1073,False
US23247S1033,CKYS
IT0000214293,TYA.MI
US45853N1028,IESFY
US01670P1012,False
CNE100001TS5,603939.SS
US79471V1052,SMM
AU000000CCA5,CCA.AX
CNE0000013J6,600278.SS
US24372A3059,DPDW
CA8897331010,LOT.V
GB00BRF0TJ56,SCS.L
BE6326486493,False
JP3556800005,5008.T
US74274F1003,PBAM
GB0034330679,AGL.L
CNE100000LQ8,601688.SS
BG1100120051,False
CA39364R1082,GRB.V
US05357E1073,AVNE
US50127T1097,KURA
US1731681052,CZBS
US83082Y1029,SKYF
BE0003829463,False
JP3768500005,4958.T
US69439P4072,PFHO
NO0010360175,KMCP.OL
US2851941060,EOSC
IT0005421919,AGA.MI
BMG3978C1249,0493.HK
CNE0000010X3,600239.SS
KYG285531243,DSACU
US2076512092,False
US69408Q1058,False
US12571C1071,False
CNE100002RG2,603233.SS
US6898981047,False
SE0013486255,NORDIG.ST
US8723811084,TELA
BG11ZAGOBT19,False
US39850R1095,GRLT
US9138032019,UVRBY
US84612H1068,SOWG
US87243T1007,CBDG
US26152X2071,False
US74732T1060,QNTO
SK1110001387,False
BG1100102059,False
US82936D1081,False
GB00BVGBY890,ZEG.L
IL0004330119,NXTG.TA
NO0010931207,SKAND.OL
US2772761019,EGP
CNE1000022S6,603589.SS
SE0008212195,ISR.ST
US25278S1006,DHCC
GB00B0712W15,False
CNE100003ZV2,601827.SS
US2688261047,EQLB
SG1T37930313,5IG.SI
CNE100003019,603660.SS
US90138P2092,ADERU
GB0034365949,MIGO.L
SE0008374383,MAHA-A.ST
US2067011047,CLEV
AU000000SXX9,False
US5433561090,LWLW
CA59501P1045,MBX.TO
AU000000WEC5,WEC.AX
US33848E1064,PFO
FR0010309096,VTR.PA
CA5054351070,LBRMF
US08861T2069,False
US1406771055,False
US8922311019,TSQ
ES0175979006,S4146.MC
US53228M2052,LJAQU
US63902N1063,SHMP
US33739B1044,FEI
BMG2151A1036,3839.HK
CNE000001GJ2,600354.SS
US87960M2052,TLSNY
US45853N1028,IESFY
US01670P1012,False
AU000000CCA5,CCA.AX
CNE0000013J6,600278.SS
US24372A3059,DPDW
US34637U3014,False
FR0000062507,False
CNE100001TS5,603939.SS
US79471V1052,SMM
US5871831047,MNTR
US7552551068,RHCO
IL0011574030,ISCD.TA
CA98615V1022,YOOM.CN
US39809D2018,False
CA87807B3056,TRP-PF.TO
US50212N1081,False
CA9369001099,WRI.V
JP3539220008,8795.T
CA26884V1076,EQ.V
ES0164117006,0P00011UKW.F
US3155221027,False
FR0000065278,HOP.PA
USY9489R1125,False
US76665T1025,REPX
US2858351040,ESNR
US1258968452,False
CA55921P1045,MGR.V
CA1826881015,False
GB0034365949,MIGO.L
SE0008374383,MAHA-A.ST
CNE100002GR2,600909.SS
US8629351037,False
US36118M1045,FUTS
US3763621097,GBUX
US7276331094,False
CY0006110718,False
CA0778862080,BCU.V
BMG5215H1051,1050.HK
US54973P4019,LUDG
US35908J1079,False
GB00B01F7T14,SAA.L
US09253N1046,MHD
GB0002631041,NSI.L
US10874R2013,BDGY
GG00BZ3C3B94,SIGC.L
US98615M2017,False
US5904192060,False
PLHELIO00014,HEL.WA
CNE000001FM8,600489.SS
US69369J1088,False
CY0006380519,False
US65412F1012,NGTF
CNE100003L86,603863.SS
BG1100011995,False
US17284Q2021,CNWT
BG11ZLVAAT14,False
BMG5321P1169,0173.HK
US07725U1025,BJCHY
MX01MF010000,MFRISCOA-1.MX
GB00B17B3479,OAP3.L
BE0003844611,MDXH.BR
SG2C90967473,5SY.SI
US76118B1044,False
KYG6749V1077,OMEG
CA13751X1015,CANX.V
US4096502079,False
US75970E1073,RNST
US45257G1094,IFUS
JP3460200003,4974.T
US79376W3079,SAPMY
US00850L2034,False
CA6947983079,PEX.V
NL0010556726,IEX.AS
US8721201007,TDHOY
US81723H1086,SNRH
JE00B6173J15,GCP.L
US81662J1079,SMBMY
PLMRCTR00015,MRC.WA
VGG878801114,THAL.L
MX01GM080002,GMD.MX
CY0002150510,False
LSEINJECT056,False
CNE000000RB8,600089.SS
CNE000000G05,600829.SS
US30259W1045,FGF
ROPTRMACNOR5,False
US67098K1079,OMID
US1396741050,CCBG
SE0015191911,CDON.ST
US71668V1052,False
JP3937200008,6845.T
AU000000SAU3,SAU.AX
ID1000152903,UCID.JK
TREDDST00017,DERHL.IS
US30259W2035,FGFPP
JP3301100008,4967.T
GB00BK5T9G03,ZAIM.L
US4710591052,JPXGY
GB00BSVYN304,EVG.L
US92259E2037,VELOU
AU000000AGI3,AGI.AX
CA2553801077,DS.TO
AU0000012494,PRX.AX
ES0126251018,False
US09852W1099,False
IT0001178240,False
CA76027P4006,REPCF
ZAE000007506,TRE.JO
CA7631021002,RPI-UN.TO
IT0000784154,CASS.MI
US97717T1060,False
FR0013335742,ALLEC.PA
US00212G1085,ASMVY
US5985111039,MOFG
US7042121092,False
BMG9716V1000,0369.HK
BG11KRPLAT10,False
US1907442016,CTCK
US08161T2033,BMRK
US32022K1025,FFNW
CA1376392090,ICE.TO
CNE100002GG5,603569.SS
CA37428G1000,8DQ.F
PLSTPRK00019,ZUK.WA
US26745T1016,DYAI
JP3417200007,9024.T
KYG2521A1067,1912.HK
JP3164470001,2730.T
US33631P1021,FSEA
IT0005380438,ALKER.PA
US95790D1054,WMC
PLENTER00017,ENT.WA
AU0000004053,WML.AX
KYG9450E1089,2148.HK
US9898291060,False
CS0009020359,False
CA9091725049,USS.V
US67080M1036,NRIX
US16949L1035,False
US6932821050,PDFS
GB00BYYV0629,TMO.L
US82934W2070,False
US70509V1008,PEB
KYG4989X1079,JCICU
GB00B0MDF233,POS.L
JP3040880001,8954.T
CNE100001BY1,601929.SS
AU000000BTH6,BTH.AX
TREFRMT00015,FORMT.IS
US78428L1035,SJMHY
US3131488682,AGM-PD
CA21750Y1034,CPL.V
CA77937B1013,ROVR.V
CA65344H1001,NGY.V
US58950R1086,False
US7403451039,False
JP3161200005,2206.T
IT0005187460,BFG.MI
US1177681012,BBLR
MX01ID000009,False
US67060Q1085,NOM
US0588231052,False
CNE100003FG5,603587.SS
US2787362027,EBML
CA92918C1014,VM.V
CY0005051111,False
KYG9341F1081,False
US73933J1079,False
US04276R1095,False
GB00BLF79J41,ABDX.L
US12802P3073,CBYI
CNE100004306,605009.SS
CA60250V1022,MSP.V
FR0010961920,False
US14146R4039,CDIX
US75972U3077,RBNW
GB0002308525,TIR.L
GRS314003005,MIG.AT
JP3442850008,4581.T
CA63228P1080,False
CNE1000025C3,603818.SS
US45777T1025,False
AU000000DHG9,DHG.AX
US33766Y1001,SVVC
US60801P3073,MGUY
CNE000000FY5,900924.SS
GB00BNKVP754,GSEO.L
CNE100001S81,3636.HK
US00912N2053,AIRI
GB00B61CVK31,TI4.BE
US03073H1086,False
IT0005355984,False
CA38076A2056,GLB.V
US7291391057,PLRX
US30292L1070,FRPH
CNE100001BZ8,601231.SS
CA6488301079,NSE.V
KYG521101140,KAIR
GB00B94QM994,ECT.AS
PLQNTUM00018,QNT.WA
SE0015195771,FG.ST
CNE1000026M0,603066.SS
KYG2119Q1091,0798.HK
CA2574141024,DLCG.TO
SE0011426428,NYF.ST
US70805E1091,PNTG
US2787271020,False
US0274861097,AMRR
US74945M2035,False
CNE1000042H7,605111.SS
US76882G2066,8WU.F
CNE100002ZW2,603928.SS
US73740G1067,PPHI
US92280L1017,VTAQ
BE0156881329,False
US0197431036,AXCP
US67606R1077,ODMO
GB00BM7S2W63,NAH.L
US50575Q5080,False
US02361D4079,AILLN
US3854202039,False
PLHRPHG00023,HRP.WA
ZAE000075859,WEZ.JO
US12326C1053,BFST
US9105711082,UG
ES0105111001,False
US09077B1044,BCAB
CA13173G1081,False
CA7373071082,PBIT.CN
US23344P1012,XPOA
CNE000000RX2,600099.SS
ES0105482006,False
US89237U1016,TFGL
US0226711010,AMAL
US88101J2006,TRRE
US02012P1066,LTMP
US05153V1052,ARAO
US00973W1027,KERN
US08953T1060,BSEG
US0160961092,ACNE
CNE000000YF5,600206.SS
US32058J1025,FIEB
US23344P2002,XPOA-UN
IT0005398877,False
ID1000102908,AMAG.JK
US62856H1077,MYRX
GB00BJ3VW957,MCLS.L
GB00BMQC7357,WCAT.L
US69320M1099,PCB
